IDCliente,Edad,Género,Ingresos,ScoreCrediticio,Transacciones,PagosAtrasados,DeudaEnOtrosBancos,MontoDePagoDeDeudasMensuales,MontoDePagoMensualEnTarjetaCredito,EstabilidadLaboralEnAnos,ViveEnZonaRiesgosa,SeAtrasoMasDeUnaVez
3243,18,F,13501.0,352,29,0,6142,6892,,0.0,Sí,0
3244,50,M,4477.0,482,24,2,42436,7242,,0.0,No,0
3245,32,M,,668,6,3,3755,1052,,,No,0
3246,34,M,8182.0,312,22,3,48197,3563,,0.0,No,0
3247,51,F,8440.0,459,7,1,830,9315,,0.0,No,0
3248,34,M,5658.0,583,23,4,46393,1343,,0.0,Sí,0
3250,58,F,1044.0,307,26,4,13693,7690,,0.0,No,0
3251,61,F,11942.0,371,16,0,6121,3916,,0.0,No,1
3252,21,F,,397,28,4,28304,9192,,,No,0
3253,30,F,14723.0,386,10,4,48294,2923,,0.0,Sí,0
3254,21,M,10402.0,400,26,0,22458,4545,,0.0,No,0
3255,24,F,10941.0,580,15,1,34110,3925,,0.0,No,0
3256,63,F,7804.0,588,13,4,43124,3252,,0.0,No,0
3257,26,M,12433.0,495,8,1,43704,7558,,0.0,Sí,0
3258,40,M,3768.0,690,22,1,24063,3392,,0.0,Sí,0
3259,50,F,,749,27,3,45258,2617,,,No,0
3260,50,M,,667,13,0,34612,5935,,,Sí,1
3261,37,M,8875.0,729,24,0,46017,4355,,0.0,No,0
3262,21,M,2926.0,395,7,2,49613,2013,,0.0,No,0
3263,18,F,1856.0,560,17,1,30545,1927,,0.0,Sí,0
3264,59,F,6988.0,811,4,2,23227,5332,,0.0,No,0
3265,51,M,9743.0,420,7,0,200,6258,,0.0,Sí,0
3266,44,M,8847.0,665,16,0,16899,4547,,0.0,Sí,0
3268,41,F,12080.0,351,2,0,46285,3719,,0.0,No,0
3269,32,M,5274.0,695,21,0,21834,9743,,0.0,No,0
3270,52,F,10672.0,617,25,3,31325,1682,,0.0,No,0
3271,42,F,1606.0,576,25,4,21223,384,,0.0,No,0
3272,26,M,9863.0,493,22,3,29546,4708,,0.0,Sí,0
3273,34,M,12507.0,320,23,4,22874,3036,,0.0,Sí,1
3274,38,F,6022.0,698,25,3,26972,7023,,0.0,Sí,0
3275,30,F,1016.0,501,14,3,3696,4652,,0.0,Sí,1
3277,21,M,6734.0,450,26,2,23385,389,,0.0,No,0
3278,21,M,3873.0,458,8,3,18013,2918,,0.0,Sí,0
3279,60,M,8765.0,609,26,1,20402,2113,,0.0,No,0
3280,45,M,11786.0,803,6,3,37257,1142,,0.0,No,0
3281,24,F,6149.0,325,22,2,2016,745,,0.0,Sí,0
3282,43,M,6311.0,365,7,1,41126,6151,,0.0,Sí,1
3283,28,M,3484.0,562,7,4,33743,1730,,0.0,Sí,1
3284,41,F,7322.0,771,2,2,20931,4385,,0.0,No,0
3285,60,M,,466,25,0,40073,4123,,,No,0
3287,54,M,4205.0,642,13,0,20328,2514,,0.0,Sí,1
3288,30,F,,712,29,1,209,1769,,,No,0
3289,61,F,5407.0,483,10,4,45823,8299,,0.0,No,0
3290,59,F,4807.0,493,9,1,9800,2486,,0.0,Sí,0
3291,56,M,11264.0,301,15,3,213,4298,,0.0,No,0
3292,36,F,9716.0,514,12,0,22281,8968,,0.0,No,1
3293,68,M,4173.0,782,27,0,28007,7992,,0.0,Sí,0
3294,36,M,2473.0,331,10,1,38550,6444,,0.0,No,0
3295,29,M,11617.0,314,19,3,40170,6021,,0.0,Sí,1
3297,39,M,12466.0,542,5,1,28375,8629,,0.0,No,0
3298,64,M,4338.0,316,7,2,303,9226,,0.0,No,0
3299,54,F,11199.0,833,28,4,26411,836,,0.0,Sí,0
3300,47,F,5557.0,380,20,1,24558,4702,,0.0,No,0
3301,63,M,3412.0,735,11,3,20431,641,,0.0,No,0
3302,29,M,3151.0,307,16,4,6951,3174,,0.0,Sí,0
3303,46,M,4182.0,586,13,1,11653,1808,,0.0,Sí,1
3305,28,M,9162.0,823,4,2,5959,6253,,0.0,Sí,0
3306,54,F,5564.0,721,16,3,18017,3875,,0.0,Sí,1
3308,35,M,2604.0,382,29,2,35242,8894,,0.0,No,0
3309,61,M,1869.0,782,1,3,13855,2848,,0.0,No,0
3311,54,M,3727.0,718,4,1,35145,7062,,0.0,Sí,0
3312,65,M,3852.0,350,27,1,26326,9914,,0.0,Sí,1
3313,29,M,10077.0,326,15,4,27258,9040,,0.0,Sí,1
3314,40,F,3608.0,844,26,1,19795,2554,,0.0,Sí,1
3315,51,F,2273.0,361,26,1,4275,6320,,0.0,No,0
3317,40,F,13618.0,585,27,0,9552,5962,,0.0,No,0
3318,42,F,2955.0,416,25,3,7275,6811,,0.0,Sí,1
3319,21,M,9778.0,303,16,1,15485,510,,0.0,No,0
3321,47,F,5549.0,359,17,2,11969,2919,,0.0,Sí,1
3323,59,F,10017.0,528,25,1,7605,6632,,0.0,Sí,1
3324,66,F,9302.0,399,5,3,34067,8924,,0.0,No,0
3325,31,F,9100.0,418,26,4,15853,1237,,0.0,Sí,0
3326,64,M,3911.0,368,13,4,24757,1480,,0.0,Sí,0
3327,25,M,,520,12,4,44865,2010,,,No,0
3328,41,M,10099.0,522,29,4,8337,6897,,0.0,No,0
3329,35,F,6868.0,803,27,4,37931,5629,,0.0,Sí,0
3330,52,M,6663.0,510,23,3,12134,4757,,0.0,Sí,1
3331,42,F,14520.0,561,3,4,1839,7490,,0.0,Sí,1
3332,34,F,12907.0,817,4,3,37362,2735,,0.0,Sí,1
3333,49,M,12881.0,547,28,3,17186,4199,,0.0,Sí,1
3335,24,M,11095.0,362,9,2,17702,6200,,0.0,Sí,0
3336,30,F,9298.0,691,10,0,16359,577,,0.0,No,0
3337,44,M,4336.0,839,13,1,22502,8079,,0.0,No,0
3338,65,M,7369.0,716,1,2,32514,818,,0.0,No,0
3339,22,M,3534.0,352,12,0,37394,7188,,0.0,No,0
3340,53,M,,337,11,2,11990,4174,,,Sí,0
3341,43,F,4293.0,607,21,3,43218,1889,,0.0,Sí,1
3342,59,M,10585.0,352,8,3,2940,558,,0.0,No,0
3343,62,F,11876.0,751,26,4,23953,2933,,0.0,No,0
3344,48,M,12027.0,760,23,3,7398,9811,,0.0,Sí,0
3345,27,M,1166.0,785,14,2,38226,6831,,0.0,Sí,0
3346,63,M,11902.0,436,14,1,2052,5949,,0.0,No,0
3347,43,F,4624.0,671,20,3,44812,7643,,0.0,No,0
3348,39,M,3347.0,555,23,0,6305,69,,0.0,No,0
3349,29,M,2404.0,694,17,2,8407,1189,,0.0,No,0
3350,49,F,7178.0,336,22,0,785,2902,,0.0,Sí,1
3351,44,M,10717.0,446,25,4,39747,4340,,0.0,Sí,1
3352,50,F,13601.0,307,19,4,1635,8875,,0.0,Sí,0
3353,69,M,14103.0,550,20,1,14279,5895,,0.0,No,0
3355,56,M,,562,28,1,10491,5697,,,No,0
3356,58,F,10017.0,738,21,0,11944,3910,,0.0,Sí,0
3357,57,M,10316.0,558,21,1,3109,8262,,0.0,No,0
3358,30,M,9760.0,622,17,0,12515,5984,,0.0,No,0
3359,31,M,14526.0,829,6,1,37772,7715,,0.0,Sí,0
3362,39,F,11301.0,391,17,1,33052,2155,,0.0,No,0
3363,35,F,9018.0,463,6,0,44541,7956,,0.0,No,1
3364,65,F,5464.0,634,5,2,42970,9563,,0.0,No,0
3365,46,F,14679.0,614,13,4,2413,1915,,0.0,Sí,1
3366,60,M,8741.0,537,16,4,18027,7918,,0.0,No,0
3367,33,M,13381.0,382,21,3,7235,4351,,0.0,Sí,0
3368,63,M,8636.0,408,9,2,9319,7468,,0.0,No,0
3369,52,M,9020.0,477,12,1,28048,7067,,0.0,Sí,0
3370,51,M,14746.0,549,10,4,30372,5264,,0.0,No,0
3371,20,F,8288.0,390,26,1,6335,5795,,0.0,Sí,1
3372,21,F,5094.0,638,13,1,28354,9739,,0.0,Sí,1
3373,22,F,3930.0,468,19,0,49795,4455,,0.0,No,0
3374,27,M,1763.0,438,16,1,27354,7691,,0.0,No,0
3375,69,F,14721.0,816,17,3,40985,1213,,0.0,No,0
3376,46,M,12552.0,483,16,2,43005,6439,,0.0,No,0
3378,48,M,11339.0,661,16,0,36705,9181,,0.0,No,0
3379,19,F,4395.0,543,24,3,4807,2923,,0.0,Sí,1
3380,29,M,13616.0,437,15,3,14950,1432,,0.0,No,0
3381,44,F,4719.0,327,12,2,6336,340,,0.0,No,0
3382,22,M,5801.0,818,5,3,6524,7381,,0.0,Sí,0
3383,54,F,9412.0,697,11,4,17409,1198,,0.0,No,1
3384,44,M,2861.0,632,5,1,38490,9659,,0.0,No,0
3385,40,M,11806.0,616,24,1,41898,4296,,0.0,No,0
3386,50,M,14283.0,725,24,2,36866,8186,,0.0,No,0
3389,41,F,13436.0,406,19,0,28223,9483,,0.0,Sí,1
3390,61,F,7549.0,437,26,2,29830,4934,,0.0,Sí,0
3391,48,M,13040.0,346,26,2,13602,8543,,0.0,No,0
3392,61,F,9890.0,667,17,2,10517,6610,,0.0,Sí,1
3393,65,M,6529.0,305,19,3,16559,9493,,0.0,No,0
3395,66,M,9580.0,828,20,2,47385,6073,,0.0,No,1
3396,27,F,9616.0,571,27,4,22277,455,,0.0,Sí,0
3397,66,M,3494.0,365,23,3,23725,5853,,0.0,Sí,1
3398,66,M,12157.0,719,25,0,19894,3250,,0.0,No,0
3399,67,F,14379.0,638,28,1,31178,9349,,0.0,No,0
3400,19,F,11895.0,797,5,1,40565,257,,0.0,No,0
3401,48,F,11191.0,768,12,1,950,481,,0.0,Sí,1
3402,42,M,8732.0,630,16,1,37204,4730,,0.0,Sí,1
3403,21,M,6759.0,430,1,3,35512,1396,,0.0,No,0
3404,68,M,12767.0,829,2,1,48882,5418,,0.0,No,0
3405,28,F,2527.0,737,10,3,1920,5171,,0.0,No,0
3406,34,M,13245.0,542,2,0,9876,6073,,0.0,No,0
3407,61,F,3026.0,762,25,2,21996,7059,,0.0,Sí,1
3408,19,M,11560.0,649,10,2,6419,6455,,0.0,Sí,1
3409,23,F,11958.0,316,23,2,9160,6202,,0.0,Sí,0
3410,26,M,2855.0,765,18,3,31706,6178,,0.0,Sí,0
3413,46,M,9401.0,824,12,0,3808,3884,,0.0,No,0
3414,38,M,1848.0,719,17,4,45740,4982,,0.0,Sí,0
3415,26,F,6958.0,432,25,3,44275,3586,,0.0,Sí,1
3416,45,M,,313,19,3,47424,7673,,,Sí,1
3417,25,F,10843.0,343,18,2,37506,6080,,0.0,No,0
3418,48,F,,676,13,1,22879,758,,,Sí,1
3419,37,M,4529.0,594,22,1,13604,632,,0.0,Sí,1
3420,44,M,2918.0,695,3,0,20773,7848,,0.0,Sí,0
3422,38,F,6761.0,744,10,4,43465,5446,,0.0,Sí,1
3424,40,F,9981.0,711,8,0,3884,984,,0.0,No,0
3425,23,M,14279.0,620,10,1,33500,668,,0.0,No,0
3426,20,M,7306.0,430,2,1,48809,441,,0.0,No,0
3427,22,F,6072.0,498,28,2,17965,2925,,0.0,No,1
3428,26,M,2355.0,335,13,0,31803,4020,,0.0,Sí,1
3429,24,M,2687.0,515,5,2,20063,5677,,0.0,No,0
3430,21,M,9541.0,605,11,0,20236,8465,,0.0,No,0
3431,56,M,11909.0,311,24,1,31262,4713,,0.0,No,0
3432,22,M,12731.0,382,1,2,16707,9218,,0.0,Sí,1
3433,28,F,13713.0,331,26,2,36467,2373,,0.0,Sí,1
3434,32,M,13614.0,707,10,4,5181,9749,,0.0,Sí,0
3435,51,F,10321.0,385,27,2,31562,3126,,0.0,No,0
3436,30,M,5350.0,710,29,0,41321,2933,,0.0,No,0
3438,24,F,7086.0,540,13,2,29073,3368,,0.0,Sí,1
3439,57,M,13731.0,751,28,2,12968,6516,,0.0,No,0
3440,23,M,5208.0,300,4,4,42852,3806,,0.0,No,0
3441,56,F,14341.0,581,21,1,13280,5255,,0.0,Sí,0
3443,47,M,13976.0,418,12,3,17856,8261,,0.0,No,0
3444,39,F,1990.0,804,14,1,43386,4585,,0.0,Sí,1
3445,42,F,11065.0,379,27,2,31365,4598,,0.0,Sí,1
3446,45,F,,518,3,1,15817,5817,,,Sí,0
3447,37,F,6290.0,816,28,0,29604,116,,0.0,Sí,1
3449,20,M,2376.0,817,28,4,8272,903,,0.0,No,0
3450,22,F,10418.0,801,19,2,31450,8685,,0.0,No,1
3451,18,M,14537.0,357,11,1,15668,6205,,0.0,Sí,0
3452,32,F,8247.0,636,21,3,39674,3858,,0.0,No,1
3453,43,M,8202.0,809,7,0,27117,2683,,0.0,No,0
3454,20,M,9755.0,725,18,0,21739,4175,,0.0,Sí,0
3455,57,F,7304.0,669,29,1,44699,3730,,0.0,Sí,1
3456,58,F,3887.0,710,14,4,2988,6628,,0.0,No,0
3457,64,M,7681.0,731,7,0,7204,5141,,0.0,No,0
3458,59,M,,495,22,1,13028,5443,,,No,0
3459,51,M,2340.0,676,7,1,8516,1540,,0.0,Sí,0
3461,22,M,8972.0,704,9,1,35129,7959,,0.0,No,0
3462,48,F,10629.0,791,23,1,32515,625,,0.0,Sí,0
3463,68,F,1094.0,365,12,3,16486,5972,,0.0,No,0
3464,30,F,4296.0,690,29,1,14774,6162,,0.0,Sí,0
3465,60,M,6898.0,382,6,1,37680,6797,,0.0,Sí,0
3466,18,F,10140.0,780,26,4,746,4858,,0.0,Sí,0
3467,39,M,13840.0,528,24,0,14373,837,,0.0,No,0
3468,32,F,3692.0,524,7,4,37676,2015,,0.0,Sí,0
3469,43,M,5161.0,412,22,2,3691,5156,,0.0,Sí,0
3472,26,F,2497.0,472,7,2,35832,4748,,0.0,Sí,1
3473,18,M,13952.0,822,28,4,1719,63,,0.0,No,0
3474,60,M,,504,8,3,21535,8221,,,Sí,1
3476,40,F,7714.0,618,28,0,6026,6789,,0.0,No,0
3478,62,M,8657.0,577,20,3,14073,2325,,0.0,Sí,1
3479,19,F,13467.0,447,26,4,40505,5850,,0.0,Sí,1
3480,31,M,12073.0,382,25,3,21836,4372,,0.0,Sí,1
3481,55,F,9003.0,718,3,0,7184,6364,,0.0,No,1
3482,57,F,8691.0,837,9,1,1789,4765,,0.0,Sí,1
3484,33,F,9106.0,691,13,3,26340,2879,,0.0,Sí,0
3486,61,F,2498.0,541,20,0,27933,2781,,0.0,No,0
3487,28,F,14829.0,750,21,2,31065,2145,,0.0,Sí,1
3488,23,M,4086.0,499,29,3,13686,275,,0.0,Sí,1
3489,20,M,12305.0,416,15,0,14351,1266,,0.0,No,0
3490,31,F,3590.0,518,19,1,29258,6576,,0.0,Sí,0
3491,19,F,8125.0,604,2,3,33027,4104,,0.0,No,0
3492,49,F,8860.0,542,12,2,18302,2319,,0.0,Sí,0
3493,48,F,6408.0,591,8,0,21902,31,,0.0,No,1
3494,28,F,2948.0,600,23,1,47002,851,,0.0,No,0
3495,39,F,12796.0,687,23,2,24559,8796,,0.0,No,1
3496,20,M,4963.0,508,8,1,48034,5868,,0.0,No,0
3498,48,F,10911.0,325,1,4,7252,1807,,0.0,Sí,1
3499,50,M,6363.0,378,28,4,99,6195,,0.0,No,0
3500,41,M,13125.0,427,24,4,3905,6331,,0.0,No,1
3501,18,F,12924.0,712,10,1,15090,6063,,0.0,No,0
3502,61,M,,436,28,4,35110,7411,,,Sí,1
3503,32,M,11851.0,633,21,0,8091,3562,,0.0,No,0
3504,54,F,8734.0,847,24,0,5024,3198,,0.0,Sí,1
3505,44,F,10913.0,687,9,4,11441,4504,,0.0,Sí,0
3506,55,F,6717.0,529,29,2,46523,7985,,0.0,No,0
3507,65,M,6293.0,720,2,2,16711,6734,,0.0,No,0
3508,44,F,5051.0,423,19,1,42311,6989,,0.0,Sí,0
3509,61,M,14845.0,387,22,2,27387,2947,,0.0,No,0
3510,29,F,14820.0,440,25,3,2289,4123,,0.0,No,0
3511,20,F,3291.0,350,14,2,11354,4783,,0.0,Sí,1
3512,47,F,13391.0,704,10,0,11291,5599,,0.0,No,0
3513,49,F,3698.0,636,10,2,31386,71,,0.0,No,0
3514,40,M,12566.0,665,8,1,28278,9328,,0.0,Sí,0
3515,19,M,14982.0,557,14,2,9702,5516,,0.0,No,0
3516,24,F,,687,13,1,32987,8234,,,No,0
3517,51,M,,344,6,3,29530,4360,,,Sí,0
3518,49,F,2557.0,568,21,4,39175,1831,,0.0,No,0
3519,56,F,2207.0,610,13,3,43128,45,,0.0,Sí,1
3520,49,M,10872.0,577,3,0,15405,8174,,0.0,No,0
3521,60,M,4621.0,774,28,3,46359,7392,,0.0,Sí,0
3522,60,F,4352.0,444,20,3,27762,6071,,0.0,Sí,0
3523,31,F,8455.0,534,29,0,3239,1675,,0.0,No,1
3525,63,M,12788.0,744,23,4,12567,6381,,0.0,No,0
3526,49,F,11937.0,652,23,4,20201,6744,,0.0,Sí,1
3527,60,F,12737.0,693,19,2,6857,9461,,0.0,No,0
3528,53,F,12185.0,574,16,1,67,6834,,0.0,Sí,1
3530,65,F,,622,3,3,23609,2790,,,No,1
3531,20,F,1945.0,482,15,3,32270,6343,,0.0,No,0
3533,64,F,8973.0,362,18,1,26022,4589,,0.0,Sí,1
3536,20,M,9739.0,386,20,1,290,2071,,0.0,Sí,0
3537,56,F,11399.0,509,5,0,39080,7530,,0.0,Sí,1
3540,26,M,11366.0,621,23,4,352,2175,,0.0,No,0
3541,63,M,2797.0,714,10,1,18210,9978,,0.0,No,0
3542,63,F,11072.0,489,1,3,37146,2372,,0.0,No,1
3543,28,M,12248.0,532,11,1,32192,6802,,0.0,No,0
3544,50,F,6043.0,691,3,4,28412,5225,,0.0,Sí,0
3545,53,M,3257.0,468,27,2,36166,9652,,0.0,Sí,0
3546,43,F,3197.0,742,21,1,3006,6228,,0.0,No,1
3547,44,M,9222.0,467,3,1,1004,5121,,0.0,Sí,0
3549,39,F,5397.0,449,17,2,5967,7732,,0.0,No,0
3550,43,F,12202.0,849,18,3,6428,9656,,0.0,No,0
3551,39,F,3912.0,685,8,0,34846,5144,,0.0,No,0
3552,22,M,12994.0,680,23,4,18879,9250,,0.0,Sí,0
3553,52,F,12004.0,574,13,0,2261,6812,,0.0,Sí,0
3555,52,M,9448.0,766,3,2,1737,7824,,0.0,No,0
3556,26,F,10131.0,827,20,1,32323,5455,,0.0,No,0
3557,68,F,7152.0,449,14,0,35864,2504,,0.0,No,0
3558,68,M,8172.0,441,13,0,7927,9090,,0.0,Sí,0
3559,66,M,3894.0,415,3,2,35212,1502,,0.0,No,0
3560,35,M,4185.0,364,13,0,16720,7042,,0.0,Sí,1
3561,60,F,9968.0,728,20,3,19367,8534,,0.0,No,0
3562,29,F,3732.0,609,24,2,41927,3860,,0.0,Sí,1
3563,20,M,9923.0,729,25,1,41631,7858,,0.0,Sí,1
3564,35,M,6324.0,460,23,1,13056,7519,,0.0,No,0
3565,55,M,11234.0,605,9,1,10862,2860,,0.0,Sí,0
3567,50,M,8849.0,577,16,2,40955,7083,,0.0,No,0
3568,23,M,9294.0,595,23,1,35738,9400,,0.0,No,0
3569,35,M,2083.0,468,23,2,36037,5010,,0.0,Sí,0
3570,62,M,6205.0,758,8,0,16862,6305,,0.0,No,0
3571,39,F,5862.0,306,12,3,17227,5762,,0.0,Sí,0
3572,68,M,4070.0,431,26,3,34393,4390,,0.0,No,0
3573,56,F,12940.0,646,28,3,18264,2139,,0.0,Sí,0
3574,68,F,9563.0,552,12,0,24685,9802,,0.0,No,1
3575,26,M,9870.0,709,19,1,25981,7335,,0.0,No,0
3576,52,F,1201.0,842,24,0,3480,8748,,0.0,Sí,0
3578,29,M,1088.0,667,29,3,15860,3994,,0.0,Sí,1
3579,69,M,7299.0,810,15,2,3042,1152,,0.0,No,0
3580,41,M,11188.0,832,22,0,6564,3744,,0.0,Sí,1
3582,57,F,9379.0,827,7,4,43001,5890,,0.0,Sí,1
3583,26,F,6171.0,701,13,0,24686,9164,,0.0,Sí,1
3584,30,M,13939.0,474,19,1,28880,3907,,0.0,No,0
3585,57,F,2554.0,377,16,2,26341,3728,,0.0,Sí,0
3586,59,M,6599.0,739,11,0,17585,7747,,0.0,Sí,0
3587,34,F,13874.0,848,26,0,43938,3066,,0.0,No,0
3588,24,F,9421.0,531,5,4,46841,9483,,0.0,No,0
3589,34,M,12744.0,699,26,3,27048,2860,,0.0,No,0
3591,41,F,1054.0,492,1,1,32778,1714,,0.0,Sí,0
3593,52,M,5031.0,425,5,1,29527,1440,,0.0,Sí,1
3596,50,F,9078.0,801,7,1,42549,6227,,0.0,Sí,1
3597,38,F,12562.0,702,9,4,24704,2660,,0.0,Sí,1
3598,27,F,14257.0,560,4,2,40673,1690,,0.0,Sí,0
3599,63,F,2552.0,686,19,0,36371,233,,0.0,Sí,0
3600,62,F,14665.0,711,27,2,33057,1876,,0.0,Sí,1
3601,26,F,8795.0,645,20,3,38456,9153,,0.0,Sí,1
3602,55,F,6271.0,393,15,3,7393,3370,,0.0,No,0
3603,23,M,1115.0,627,7,0,9868,6339,,0.0,No,0
3604,68,F,4613.0,399,24,1,46204,5109,,0.0,No,0
3605,59,F,13610.0,760,18,0,40373,1045,,0.0,No,0
3606,52,F,11802.0,614,5,1,26420,6091,,0.0,No,0
3607,35,F,14883.0,324,21,3,44595,4481,,0.0,No,0
3609,22,M,9551.0,652,25,0,29336,8033,,0.0,Sí,0
3610,42,M,9219.0,416,29,1,12985,6417,,0.0,No,0
3611,28,M,4837.0,498,29,3,12014,1407,,0.0,No,0
3612,27,M,4533.0,578,13,3,8374,207,,0.0,Sí,0
3615,43,F,13231.0,653,6,1,22299,9944,,0.0,No,0
3616,48,M,12108.0,825,26,3,25977,8687,,0.0,No,0
3618,38,M,6963.0,776,21,0,5584,7083,,0.0,No,0
3619,35,M,2294.0,309,18,3,12965,1749,,0.0,No,0
3620,35,F,6970.0,802,18,2,19233,8651,,0.0,No,0
3621,18,F,8550.0,559,4,2,20819,4489,,0.0,No,0
3622,31,M,12821.0,823,28,1,28782,9108,,0.0,Sí,1
3623,25,F,3075.0,305,20,1,39172,6582,,0.0,No,0
3624,19,M,14830.0,334,23,1,44927,8030,,0.0,Sí,1
3625,68,M,14031.0,474,14,0,13499,4734,,0.0,Sí,0
3626,32,M,8366.0,741,28,2,20311,4665,,0.0,No,0
3627,51,M,12869.0,446,14,2,22898,2194,,0.0,No,0
3628,53,F,12345.0,492,1,3,23824,7126,,0.0,Sí,1
3629,18,F,6207.0,312,11,2,14110,959,,0.0,Sí,0
3630,68,M,6817.0,829,22,3,47707,8585,,0.0,Sí,1
3632,59,F,13867.0,413,29,1,5825,4058,,0.0,Sí,1
3633,18,F,13086.0,532,9,1,3488,4842,,0.0,No,1
3634,49,M,11690.0,621,18,3,1895,2177,,0.0,No,0
3635,37,M,13720.0,837,28,4,2908,1799,,0.0,No,0
3636,64,M,1373.0,425,5,3,1411,7570,,0.0,Sí,0
3637,53,M,14498.0,612,10,0,5457,8696,,0.0,Sí,0
3639,47,F,11457.0,783,27,3,42903,1987,,0.0,Sí,1
3640,24,F,10323.0,580,10,0,38216,5773,,0.0,No,1
3641,39,M,11034.0,582,16,1,27694,9066,,0.0,No,0
3642,67,M,2573.0,691,4,4,8847,2878,,0.0,Sí,0
3643,62,M,7026.0,822,4,4,22676,8825,,0.0,Sí,1
3644,27,M,14235.0,681,8,3,41309,2420,,0.0,No,0
3645,25,F,5444.0,515,6,2,14658,1324,,0.0,No,0
3646,44,F,1787.0,841,23,3,23392,1008,,0.0,No,0
3647,27,M,2545.0,415,11,4,17527,9331,,0.0,Sí,1
3648,31,F,13313.0,808,28,4,29676,403,,0.0,No,0
3650,69,M,14146.0,570,13,2,645,8887,,0.0,No,0
3651,28,F,9561.0,739,19,2,31940,9099,,0.0,No,0
3652,23,M,14923.0,590,11,4,12700,6772,,0.0,No,0
3653,38,F,14498.0,338,2,4,23990,6590,,0.0,Sí,0
3654,50,M,14835.0,323,3,3,20516,120,,0.0,Sí,1
3655,36,M,14171.0,342,15,3,18618,6460,,0.0,No,0
3657,41,M,6447.0,639,13,4,31853,5862,,0.0,No,0
3658,35,F,10894.0,468,25,3,31190,2865,,0.0,Sí,1
3659,52,M,10849.0,837,10,1,1962,3731,,0.0,No,0
3661,60,F,5055.0,442,24,4,39241,4486,,0.0,Sí,0
3662,54,M,1606.0,400,11,0,40251,7172,,0.0,No,0
3663,36,F,14336.0,774,23,4,4415,2414,,0.0,No,1
3665,51,F,7569.0,359,14,4,31545,6635,,0.0,No,1
3666,39,F,5124.0,328,28,0,8705,2805,,0.0,No,0
3667,21,M,6051.0,830,29,4,29766,6665,,0.0,No,0
3669,19,F,11068.0,693,20,2,32119,1465,,0.0,Sí,0
3670,25,M,1583.0,693,15,3,28671,403,,0.0,No,0
3671,50,M,6389.0,780,13,1,21203,6570,,0.0,Sí,0
3672,55,F,12001.0,772,26,3,16391,8604,,0.0,Sí,0
3674,45,M,5881.0,737,9,4,12451,4249,,0.0,Sí,0
3675,27,F,9414.0,623,8,1,24516,6346,,0.0,No,0
3676,62,M,3122.0,386,15,4,45836,8408,,0.0,Sí,1
3677,18,M,8699.0,658,23,1,31077,6625,,0.0,No,0
3678,51,F,8796.0,496,1,3,10320,9216,,0.0,No,0
3680,26,F,6123.0,417,9,4,19330,805,,0.0,No,0
3681,22,M,4550.0,797,21,1,22120,3349,,0.0,Sí,1
3682,59,M,6779.0,761,17,0,34612,7361,,0.0,No,0
3683,27,M,11634.0,795,9,1,48025,2816,,0.0,No,0
3684,29,F,14937.0,546,1,1,31790,9463,,0.0,No,1
3685,35,F,5928.0,533,8,1,40327,6231,,0.0,Sí,1
3686,38,M,14291.0,716,5,3,22070,8625,,0.0,Sí,0
3687,38,F,13177.0,766,11,1,19449,7420,,0.0,Sí,0
3688,18,F,1166.0,781,28,0,9294,8620,,0.0,No,0
3689,20,M,7443.0,664,6,1,32256,9379,,0.0,Sí,0
3690,22,F,11208.0,452,17,2,33447,4257,,0.0,No,1
3691,42,F,9309.0,571,18,4,7190,2312,,0.0,No,0
3692,66,F,7655.0,691,23,3,38115,1995,,0.0,No,1
3693,25,M,11001.0,846,18,2,45493,4995,,0.0,No,0
3694,34,M,8342.0,729,5,2,11561,1742,,0.0,Sí,1
3695,26,F,,488,27,0,20431,9534,,,Sí,0
3696,49,M,14695.0,551,25,0,29617,1155,,0.0,No,0
3697,23,F,2250.0,694,5,3,13571,3204,,0.0,No,1
3698,66,M,,518,28,3,43783,8585,,,No,0
3699,57,F,12301.0,489,19,4,31395,6763,,0.0,Sí,0
3700,38,M,5558.0,533,27,1,9,6947,,0.0,No,0
3701,24,F,10863.0,531,13,3,48755,7202,,0.0,Sí,1
3702,24,M,3151.0,657,22,3,45213,4817,,0.0,Sí,0
3704,56,M,3297.0,728,26,4,43791,2078,,0.0,No,0
3707,26,F,2879.0,512,26,1,48847,6249,,0.0,Sí,0
3709,32,F,1620.0,301,8,0,10219,5215,,0.0,Sí,0
3710,19,M,7698.0,749,3,0,29955,5112,,0.0,No,0
3711,24,F,6507.0,726,27,4,34224,6937,,0.0,No,0
3712,64,M,9262.0,578,4,1,32811,4256,,0.0,Sí,1
3713,35,M,14243.0,513,10,4,40094,9521,,0.0,No,0
3714,39,M,2803.0,584,4,4,28769,9838,,0.0,Sí,1
3715,67,F,8116.0,842,18,2,10086,7891,,0.0,No,0
3716,27,M,5533.0,573,23,3,28357,6339,,0.0,No,0
3717,67,F,10259.0,310,12,4,40544,2385,,0.0,Sí,1
3718,50,F,2925.0,346,20,2,26862,5429,,0.0,Sí,0
3719,24,M,,814,20,1,18955,5298,,,No,0
3720,20,F,12634.0,737,15,2,47660,3305,,0.0,No,0
3721,31,M,4183.0,726,13,4,8200,3320,,0.0,No,0
3722,61,M,10594.0,731,12,1,5632,6275,,0.0,Sí,1
3723,63,F,11553.0,429,8,2,13700,6392,,0.0,Sí,1
